hamba_allah0o,Assalamu'alaikum warohmatulohi wabarakatuh. Tolong hamba Allah. Anak saya kelaparan ga punya uang bwt bli susu makan. Sya punya anak dua yatim bapaknya dr anak sayya udh meninggal. Saya mohon sedekahnya sdkit seiklasnya. Smoga Allah mengetuk hati hamba Allah utk menolong sesama umat muslim. Kasihan perut anak saya sakit dan ank saya sedang sakit. Tolong bu pak🙏🙏😭😭😥😥
vince_bellasmom,"Rambut putih Berwibawa ,, rambut hitam mirip dia si buaya.. wkwkwkk😂✌🏻"
novintt,org2 malah pgn d miripin. yg aslinya malahh cosplay kelain. merendah untuk meroket. bantu lanjutkan pak @ganjar_pranowo - @erickthohir
husen_ripaie103,Pak kalo boleh usul Pak Prabowo jadi calon presiden sedangkan anda jadi wakilnya @ganjar_pranowo 😍😍
noorahalatas,"yahhh ternyata gak mikirin rakyat,mikirin diri sendiri belum apa apa udah hitamin rambut,piye toh pak @ganjar_pranowo"
rchasanal,"Wkwkwk bapak @ganjar_pranowo mendadak semir hitam biar ngga masuk kategori capres 2024.. Pak perlu saya sampaikan, secara pribadi saya walaupun bapak Ganjar rambutnya hitam, gondrong, ataupun ngga berambut (gundul) sy akan tetep pilih bapak dan siap menjadi timsukses relawan muda di Kedu Selatan 2024.. 🔥"
joko_ribowo,Malah mirip om @matiasibo 😂😂
hkncum,Mirip Pak @arisshofa23 😂 mungkin Pak Lik nya wkw
johnkweejahja,"Ini Pak @ganjar_pranowo model Millenial, kloning buat masa depan 😂."
alditaher.official,Yah udah ga putih lagi rambutnya guru @ganjar_pranowo ?? #BISMILLAH_INSYA_ALLAH_ISTIQOMAH_BACA_ALQURAN_REKAM_POSTIN_JUGA❤️
tiadavida,"Laaah aku kira mas @bayu_sutiyono , kok mirip pak 😅🤭"
adipentol,Lho pak @ganjar_pranowo kok gak rambut putih? Padahal kmren udah disuruh pake rambut putih sm pak @jokowi 😮😮😮 khan mandat sm kodenya sudah lho paaak
purnamaamey,hahahah bisa aja nih capres ku @ganjar_pranowo
bodhi_kisworo,"@ganjar_pranowo ngenomi lak iki, rarugi dadi wargamu. hiiii"
riva_amalia,Loh ini pak @ganjar_pranowo apa @sitohangchoky 😆
irvan_fauzi82,Menghindari kode ya pak @ganjar_pranowo ? 😮😂
ithoori,Sodaraan sama Ari Wibowo nggih Pak @ganjar_pranowo ? Piye kuwi jal @gahraladiansyah ? Atau sedulur adoh e Richard Gere?
nani.mayor,Pintere sing ngedit....hehe. pak @ganjar_pranowo itu emang jagonya Mass Darling😍. Aku tetep gandrung yen putih rikmane.
arjuna_cn_,Duh malah ireng to
ronaldmullers,Ganteng nya pooooolllllllllll
inibumiayu,Aseekkkk wis rak putih maning rambute.....😂 CC @jokowi
dedy.kentit,Kaya sugar Daddy pak Ganjar 🙏🤭🤭😁😁👍
astrodelapantoedjoe,Woh ngantengeee... ketok enom pak'e 👍 Ntabsss....
m.yantz,Giianteng tenan👏
triogad,Uwis dikode pakdhe jokowi lo pak.. kog malah di semir ireng 😂
sitiw.wantoro,"Gubernurku ganteng wajahnya dan ganteng hatinya, sukses terus Pak, salam hormat🙏"
kumblack_,Serahkan sama sy pak klo urusan merawat rambut😁
miraaaaar_,Glowing tenan pak gan 😍
el_hendra,Baim wong 😮
kristianus_unang,"kaya mas @sitohangchoky , nih bapak @ganjar_pranowo"
endrilopa,Lagi wingi ampun ken semir ireng e malah sak niki rambute pun ireng pak 😂😂
prio_lfc,"Njenengan cukur wonten Pak Hadi kamijan, semawung daleman Kta njih mz @ganjar_pranowo 😂🙌"
sopifzr_,Bapak pdhl udah masuk kriteria cenah hahaha
tharie_hariyanto,Kok kaya Dilan y 🤭 keren pak...
anisasulistyaw,Jadi glowing pakde @ifahhsr_
faraniaayu,Ini oppa cs nya oppa jungkook
eviefrata,Masha Allah koyok artist sinetron.. 😍😍😍
mujionoonomuji,"Pak ganjar is the best,, 👏"
nanakecild,😂😂😂
dianasafitridewi,MasyaaAllah Bapak saya kira DELON IDOL @ganjar_pranowo 😍😂
renaldi_farou,2024 🔥🔥🔥🔥👏👏
weeweegombal,"RIP the gojo hair, we’ll definitely miss it -W"
doniputrapurbawa,Cukur dan selalu bersyukur 🔥🙌
agi_gahantoro,Mohawk sisan pak @ganjar_pranowo luwih mbois lho 🙈
alfinprtama_,Co Ico ee smn kihh pakk
choirurrizal.id,"Kok kayak artis ya pak, mirip2 @bertrand1407 😂"
r.surya_n,strategi politik yang bagus dri pak ganjar
harmon_id,Pak..kok aku pangling nggeh..😂😂😂
yanuarnugroho,"lha kok malah menghilangkan kerut dan menghitamkan rambut, to masgub @ganjar_pranowo? 😂"
diajengyuni27,Kliatan tambah muda tp buk .cakep bet 👏
ardianti_222,Ketok enom yo pak😁
bianconero_alex,"Prabowo Ganjar bersinergi,semoga😍🔥😍 wakil dulu satu periode untuk pijakan menuju RI 1 2 Periode,.,.ambyar people indonesia dahsyat sejahtera bagi seluruh rakyat indonesia🔥🔥🔥 @prabowo @ganjar_pranowo  gerindra VS jadi CS pdip.,.,keren👏"
tiarizkiandini,Zar hihi @ezarzebadyah
nhdina7,"Lah pak, ngganteng e ilang 😢. Sae rambut petak  kok"
anfadil.ll,@adjisdoaibu mirip pak😂
sitikhodijah2897,Duuuhhh bu @atikoh.s  makin kesemsem😂😂
adz_zetta,MasyaAllah ganteng ya mbak @lisaisyuana
ronosaliey6,mencoba untuk melawan arusss ini bapak...heheheheheee @ganjar_pranowo
roy_multy_m,Hahaha…. 👏🏿👏🏿👏🏿
iam.handoyo,ini mah @sitohangchoky ...
dianwibisonooriginal,Mirip dengan @sitohangchoky
juan.ambarita__,Jadi mirip sama om @sitohangchoky
jikjus,Pas umur berapa pak fotonya?
irnprcla,"Glowing bgt pak,spill skincare🙏"
sufyan.ig,ganteng oa
natalia_dian01,Pakai Jafra Royal Men biar makin awet muda pak 😂😂
drg_yohanita_swn,"Duuuh, malah nggantheng nek putih e #eeeh 😂"
wulandari.arry,Kados mahasiswa PakGan👏fresh awet muda
anton_sujarwopti,"@ganjar_pranowo ,mohon ijin info pak,bapak saya kondisi cacat permanen karena kecelakaan kerja, tapi setiap ada bantuan kenapa tidak pernah dapat ya pak, sementara yg sehat2 malah dapat,mohon bantuan nya pak, kami tinggal di Pati ,desa Kayen,kecamatan Kayen."
mommufi,Lho kok jadi 'bukan pak Ganjar @ganjar_pranowo #rambutputih
sabar_wido2,"Sampean nyapres tak dukung pak, asal ojo seko partai kae..."
wak_sendang,Iki foto tahun pinten pak??? 😂😂😂😂
erickomichael,"Loh, choky sitohang ?"
nandosakh_,Cek dm pak @ganjar_pranowo
mulymunial,Seperti Itang Yunas designer nih pak @ganjar_pranowo atau member dari Suara Mahardika....🤭🤭
tomytomank,"kalo merawat rambut ya ke @youngbarberkutoarjo Pak, monggo 😁"
zelzell27,Lebih keliatan gantengnya bapak❤️😍
wisnu_armstrong,@ganjar_pranowo  pak maturnuwun Kulo warga jawa tengah mengucapkan terimakasih banyak. Bapak Ganjang menjadi pemimpin yang ikhlas dan tulus. Pak maturnuwun sanget
putristisnabratha,Kalo urusan gaya rambut percayakan di @mazcoolin.barbershop Purwokerto mawon Pak Gub 😁😁
priscilagultom,😂😂😂😂😂😂😂😂
_candrajelita,Pripun to pak marai kelingan mantanku biyuuhhhh 😢😢😢
wasitah19,Kaget dengan penampilan baru ...tapi lebih khas yang seperti biasanya
alamsyams,Pilih pemimpin yg wajahnya ceria dan rambut hitam pasti mikirin rakyat.. Ya kan kan  ya kan Pak @ganjar_pranowo 😂
ayiekoneheart,Wah gara2 kode dr pak jokowi klau milih presiden yg gmn... Pak @ganjar_pranowo lngsung merubh pnmpilan😂😂😂
vinttt_,Malah di semir piye to pak wkwk ayo aa pak ndang maju sampun di kode niku 😂
arief_yogimc,20 tahun lebih Mudaa Pak 😍👏👏👏
indra_vip_bodykit,Wes di kei kode pak Jokowi rambut putih kok malah dadi ireng pak ??😍
giyanto_lawyer,"Pak gub...lha kok disemir, pak jokowi wingi sampun ngendikan lo yaa..pripun toh...😂"
kehan_alfath,Gwanteenge
m_farhan_ardi_wirahman,Pak info rakyate njenengan sing mboten nyakitan pak
vellafeliz,"Astagaaaa,,, ganteng banget 😍"
sandra_dwi19,Kaget tenan ik😂bapakku opo choki ki...guanteng poll😍
septianaastri__,Wah malih koyo lik min ho pak ganjar😍
widyadistyaputri,kok mirip Delon pak?
evababaro,Kirain @nicholassaputra 🙏🏻
mariaselviana37,Pak mbok ampun disemir pun ganteng rambut e putih je pak...😍
ilmi_salam02,Pak rekues potong cepmek
roro_azizah,"Yaelah,,ilang tuh indikator dari pak Jokowinya🤣"
rivrivooo_,Mantap pak ganjar 🔥🔥🔥
yogakeriawan,kayaknya ini waktu belum mikirin rakyat ya pak
della_zhuxian,kamu nanyea model nya apa cepmek 🤣🤣🤣🤣
madefenti,"Lebih ganteng dengan rambut putihnya pak @ganjar_pranowo ,,suamiku rambutnya putih uban semua smp tak bilang gpp yah,ben koyok pak ganjar😍"
inunun_heru_aziz,Bapak rambutnya tukeran sama pak @ridwankamil ya 🤭
jenengkulestari,@bakpiyapiyooooo 😂😂😂
agnesmarcellina,Bagusan rambut putih pak @ganjar_pranowo 🔥
deelestarie_mc,Capani 🥺
maskakakaryono,Loh wuihhhhhh..... Gantenge pak ? Asli opo editan Iki ?
abhgannn,malih pangling pak
abdullah.kodir,Baim Wong 😮😮
prima_piopio,Mbokan c ari wibowo 🤭
yeremiamoeljono,FULL PUTIH AJA MASZEHHHH.
lulurizm,"Keren Pak ,tapi lbh ganteng KLO rambutnya putih 😊🤭"
wahyumedsos,loh..malik nom..pak 😂😂😂
id.september,Hloh? Heh? Salah salah salaaah 😂
vony880,"Wih rambutnya hitam lagi, ganteng banget pak Ganjar Pranowo"
allancl,"Jadi kayak Ari Wibowo ya, pak. 😅"
liparissaanna,Lah sangkain artis film 😍
hasya.frihadi,"saya jadi bingung pak @ridwankamil rambutnya jadi putih dan pak @ganjar_pranowo jadi hitam, jadi mana yang yg harus di pilih pak @jokowi ? 😆🤭🙏🏻"
ollamoo8,Ganteng bener pak😍
deny_putrom,wah pak aku kecewa lek jenengan sampun mboten mikir kulo🙌😢
viiitrah,❤️
agus_supriyo25,Malah diganti ireng.lari dari kenyataan pak😂
jeki_cndr,Waadduuuhhh Pak Ganjar... Pesona rambut putihnya memudar hlowww😂
syekh_almaidhoni,"Ini pasti Pak Ganjar kw, yang asli ada badaknya"
monica_momo168,Panutann kuuu❤️❤️❤️🔥🔥🔥
rfitrii_9323,Kirain tadi om ari wibowo pak @ganjar_pranowo hihi
asa9613.355,"Wess angel iki, kaum hawa kelepek kelepek mesti"
diandee7,Laaahh.. Ganteng kl rambutnya putih paaakk 😍.. Kerutan di wajah kok lgsg ilang? Ngagem perawatan nopo pak? Kulo tak nyonto 😌🤭
alexxbudianto,"Peh.. guanteng men pak gub, koyok Ari Wibowo 😍"
kotakcantik_magelang,Ganteng pak 😃😃
sensitivepink,pak cat rambut mau comeback kah
kikiyulianiii,Oppa 19 tahun @nursri_myzl 😂
ayam_geprek_djoeragan_pitik,"Haaaaha, cah nom tenan ki😂😂😂"
mr_adamnoel,Presidenku 2024😍
yohanaariwardani,Kalau ini... Dipikirkan rakyat.... Tolong Pak 😂
winiasariheni,Fresh bangettt keliatan lebih muda
adenzayub,Udah masuk kriteria malah di semir hitam pak😂👏
mangovie,Hahahhahaahaaa 😂😂
carabao_billiards,🔥🔥🔥
ajudanri1,wkwk😂
erik_ajahh,lha..kok diitemin..gusti Allah memberikan yg terbaik kalau rambut memang secara alami memutih..pak tlg dikembalikan natural lagi..😅😅😅😅
irmarizki34,Wah rambut putihna leungit @hestyduhita
srisofiati23,@rakhbudiumar 🤣🤣🤣
windimbink,"Wah..pak gubernur ganjar klo rambut hitam,kharisma nya hilang 😁..di putihin lagi yak pak rambutnya..hehehe"
atun.a.atun.167,lebih suka rambut putih pk ganjar 😍😍😍
brighteyes_mi,Tim rambut putih aku mah 😂
house_of_kanyazoya,Tukeran warna ama pak @ridwankamil 😂😂
dibyo__________,"Pakkk,,tandanya pemimpin yg memikirkan rakyat itu rambut putih lho pakk katanya,"
chaikristi,Koq jadi 20 tahun lebih muda Pak 😍
annisatsamara3,Lhooo paakk
totosugito,L.O.L 😂😂😂
rururisnawaty,"Waduh pao, sebenernya lebih berkarakter rambut putih pak 👏👏 tapi ya sesekali tampil beda yo pak😂"
khadarsetiawan,Rambut hitam dan muka mulus. 😍
ndrabae,Ngenomi pakdhe
tiaalitia,"Namanya Reverse Psychology ya pak haha. Tipsnya natural aja Pak, gak usah di cat ga usah botox. ❤️"
drglaurasumbayak,Yaaaa bapakk... Kan jagoan kita yg rambut putih 🫣😆
rifki.bahaulumam,@ardsyhptr_91 kenal ora? Beda  ki😂
yunihartanti02,Kok mirip juri INTM ya.. mas Panca Makmun 😮
niarqueerino,Rambut putih lebih uwuw pak 😂
serenamu12,Pak Ganjar jadi terlihat muda banget nih
prinizunita,bagus rambut putih pak wkwkwk
gabyissabelle,Putih ajaaa pakkkkk
wantoko_witjaksono,Lbh suka dan cinta yg rambut putih Bapak.  Warna rambut putih potongan rambut cepmek (cepak mekar)...😁👐
dwikysurya_,"gausah mikirin apa"" pak🙃"
yuni.aswito,Tak kirain oppa koreya lho pak e..
kikikyo22,Pak Ganjar Pranowo rambut putih best banget
denbaim,😂 kodenya ditutupi
ahda_aw,Ini bapak brp tahun yg lalu pak? 😂
sintaaa_nur,pak tiketnya kok gak bisa pak
andhi.dp,Kolaborasi dong pak @ganjar_pranowo dengan @rans.entertainment pasti lebih seru lagi di ulang taon jateng 😍🔥🔥🔥
harihari4831,❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥
gigihwahyuoktaviyanto,"cpt banget pak kok udh habis, tambahin dong"
bagozj,Wadas melawan gmn pak.
benycahadi82,#wadasmelawan
benycahadi82,mau nyalon jd presiden 2024 ya pak .tp sayang wadas saja ga bs nolak apa lg yg lain pak 😂😂 #wadasmelawan
whafahidayat,#WADASMELAWAN
dindaputrisj_,pak tiketnya habiss😢
ditaferara,Sold out🥺🥺🥺
semarang_indihome,📱
delimahpsr,@syafiraaa_17
xtatnd._,pak tikete mpon telas 😭
abcdexyzzz00,Pak kehabisan tiket akuuu😭😭🙌🏻 gaada open tiket kedua?😭😭
cccwatermel0n,@vandaayy @mwrrmonica kui wajib isi link?
nafisaprasaty,Tiketnya cepet banget habis pak
ichakkalea,Yahh engga kebagian tiketnya😢
dian_sap19,tiket e pon telas o pak😢
ohim2314,DM saya ga diblz pak😂
driver_trucksawit,Mantap 👏👏👏
sinta.aryanii,@nvrvnkl_  nonton yuk
rumahsubsidikendal.co,"Promo merdeka punya rumah DP hanya 1.7jt, angsuran tetap, tanpa BI checking, pasti ACC. Yuk kepoin profil kami untuk informasi lebih lanjut kak 😍"
rahmat_ryan_official,Selamat HUT Jateng ke 72👏
rahmat_ryan_official,JATENG L❤️VES EVERYBODY
_krsjhon,Neng gor wujil kapan pak
junaidihamid,"Indonesia Maju, Majulah Indonesia ku🙏"
uzlfaa_,Tiketnya habis Pak Gubernur 😢
miulaginih,Wah gratis nih cusss🔥
ragildewe_,Https://www.loket.com/event/raposodianusantara
lenimarliani337,"Klu gratis pake tiket... Ya pasti ga kebagianlah , yg kebagian ya yg tw ada acara itu ky oanjtya2 nya"
remen_jazz,Htm udah habis😂😂
phettshu_,"Pakk akehh calo pak tiket e, 😭"
oneglamour_wo_eo,Musisi Semarang to pak...
ernaaa27_,Nggak kebagian tiket pakk😭
hamedasad_00,kog kakean calo pak.....
laelynurmutmainah,"Ketelasan tiket pak ganjarrrr, Jan payahhh tenannnn"
joysatriaa,TIKET DI BORONG CALO PAK.
joysatriaa,TIKET DI BORONG CALO PAK.
joysatriaa,"Di Akun GS banyak yg tanya soal Tiket yg udah sold out, dan katanya di Borong Calo."
arifra_05,ak kira rapsodinya jkt48 pak 😂
jgnsokenaldeh_,"Pak tiketnya udah diborong calo, gimana nih pak @ganjar_pranowo apdahal pengen nonton"
vierasiwi,"Tiketnya sampun sold out bpk, bisa ditambahin lg nggak Pak ?"
migemeloo_,Pak @ganjar_pranowo tiketnya diborong calo😢
glhcahyangts.31,Info tiket nya beli dmna pak
glhcahyangts.31,"@susilhndyn_ katanya kangen mas @yonandafrisnadamara  sus , wkwk"
glhcahyangts.31,@_dannysptr kangen mas @yonandafrisnadamara 😢 ayo nonton
elie_hermawan,Jateng bersholawat kapan lagi pak
mbrronrsd,Utiwi
selichaplinnn,tiketnya habis pak 🥲
mripinnn,@aziz_vyy
prisca_arum,Loohh jebulnya @gabhoy tiketnya ludes loh uwooowww 🤘
zainaputrii26,Rapsodi nusantara digelar dimana pak? Pengen ningali kulo
nauraa_yy,gass lahhh kesana pasti seru banget 🔥🔥
keylafyu_,Skuy merapat🤩🤩
mata_elang17,Pasti seru nih acaranya. Semoga bisa hadir😍
antonavil1,Gass
_auliafirda,pengen tapi saya di jatim pak 😭
gophit.id,Nonton mbaa @meiska
muhamadariffin6,Tiket.e wes ntong pak
anastasyaa967,Abis siapa yg kebagian 😭😭😭😭😭😭😅😅
wantoko_witjaksono088,❤️
faiz.an5005,Pasti nonton dong pak perayaan HUT Jateng ke 72
defrima16,Jadi pengen kesana
rachmatrp_23,Nggak ada Deny caknan pak😂
4mangdu3,Konser Dream Theater ga ada lagu The Spirit Carries On 😂
rachmatsidiqa25,Gaskeun Ndx familia mana suaranya.
putra_sandegar,tambah lagi dong pak kuotanya mua ikut nih
rachmatsidiqa25,Guyon waton sama aftershine kapan pak Ganjar
nandadwiprasetyo737,Pye pak tikete habisss
danang_setiawan2.6,"Manteep niih, udah lama gak ada panggung hiburan seperti ini. Pastinya seru banget, apalagi ada Pak Ganjar juga.."
kasihhalawa07,@tio_marta_siregar @sin_can00 Berita bagus besok sabtu wkwk
hallo_wenn2,"Tiketnya sudah sold out pak, belum kebagian😢"
gilang.wsnu,Sold out pak
pena_mas12,❤️❤️❤️ mntapss
np.nining,pak masih bnyak yang gak kebagian tiket nya
indrawatigea,Wah seruuu bgt yaaa pak jadi pengen beli tiketnya juga
yangsayangmayang,Meriah banget nih HUT ke-72 Jawa Tengah 👏🏻👏🏻
zaaliamara,Ih Kayaknya seru deh
m3ell.a,Yaah yaah.. Tiketnya udah sold .. Pdhl aku pengen banget
fleurevas,Wow line up nya keren2 sekalii... Pengen nonton tapi nda bisa😢
tinaamalia151,keren banget ulang tahun jateng🔥
yusrittttaaaa_,Tambahin tiketnya lagi dong pak 😢
cristina.utami,Tambahin lagi dong pak 😢
ayumurniasih.kh,@cakefors
shaira2784,"Pasti seru acaranya, nak ikut juga"
mbkmeyy,yahh tiketnya sold out baru liat postingan bapak😭
luthpil_0512,"Free tapi nganggo tiket, mh njukuk tikete wes sold out pie solusine pak🙏"
d_dhiena,@pras_tyo27 gasskeunnn Tyo tinggal nyebrang doank
juliarfnya_,"Pak @ganjar_pranowo punten tiketnya sampun soldout, boleh ditambah pak?😍"
gorgio732,Wah kalau tiket nya udah habis sya gak bisa nonton HUT jateng dong.
megantara_1976,yukk ikut ramaikan HUT Jateng ❤️❤️❤️
megantara_1976,yukk ikut ramaikan HUT Jateng ❤️❤️❤️
ridhoadiwicaksono94,🙌
sulmamae3,Nonto po ra @safiraphira
rhydikaa,Selamat HUT Jateng ke 72 ni
fafat.nhm,Andai aja deket pasti nonton aku Pak
eh_geli,Wah seru nih acaranya
wa_wandinda03,Wihh @ndxakatv bakal hadir .. tapi sayang gabisa nonton😭😭😭. Sehat² pak @ganjar_pranowo kesemsem jawatengah
darmo.ndjabar,Maunya langsung diundang Mas Ganjar dan duduk disampingnya.....😂😂😂😂😂
murfijohnn,Yahh kok udah habis y
user,text
atikoh.s,Lebih suka rambut putih se 😊
arso726,"Pak, inget kata pak Jokowi, pemimpin yang mikirin Rakyat itu ciri2xnya keningnya berkerut sama rambutnya putih, pemimpin yg wajahnya cling2x jangan dipilih, ingat itu... kata Pak De Jokowi,"
ichalmuhammad91,lebih suka rambut putih kulit keriput 😂
jedidiahmarada,Udah ciri khasnya pak Ganjar rambutnya Platinum Blonde🥲
andreasetya,Putih wae lah pakkk biar kekinian & fashion😉
muntasir_ramli,Ada upaya menghilangkan jejak. Takut dijadikan barang bukti 😂
matiasibo,Bisa nih saya daftar jadi doublenya bapak 🔥
magang_id,udh di-spill jg pak 😆 malah makeover tampilan
priskilaoktavianii,Ni foto waktu masih kuliah ya pak
dyahprobondari,Ndak usah perawatan.. alami wajah berkerut dan rambut putih mawon Pak.. sudah masuk kriteria pemimpin yang memikirkan rakyat.. aku pada mu Pak Ganjar 😍❤️
rara_cahayatarotindigo,Bajunya ijih putih pak ganjar
namabeauty.co,"tips nya pakai produk yang sudah melalui uji dermatologi ketat sehingga aman, atau singkatnya.. pakai rangkaian KAKADU Series dari NAMA pak 🙏😅"
whatisupindonesia,Pak why did u change the gojo hair….
zarhendrik,KOK MIRIP SAYA
tsamaradki,Kami ga terima Pak kalau warna rambut berubah 🫠
djauharioratmangun,Keren badai kata anak muda Beijing Pak Gubernur. Salam hangat dari Beijing 👍👍🇮🇩
adjisdoaibu,Eh? Ayah??
rudygoldenboy,Paling bisa pak Ganjar.. 😂😂😂❤️❤️❤️
lilis_suci93,Ya Alloh gantengeh pak gub ku. Tersepona aku melihatnya😍😍😍❤️❤️
robinsonjecson,"Aku Punya Tips Pak De... supaya sehat, biarkan rambut tetap putih dan kulit keriput  sambil minum kopi dan memikirkan  rakyat, jika ada kesempatan  kerjakan  apa yang sudah  di pikirkan tadi sambil ngopi.... Itu jauh lebih sehat untuk Pak De sendiri dan orang orang sekitar... Dari Pada  wajah tetap mulus rambut di semir  hitam, bakal lupa caranya mikirin rakyatnya  saking sibuk  urus sendiri.. yakin  saya Pak De tambah Segar dan bugar,😍😍😂😂"
_queenfiksi,Apapun gayamu aku ttp padamu pak
mamank_tse,Pak pak.
lyana.lukito,Pak Anies dan ahy aja udh rubah penampilan JD rambut putih dan muka keriput😂😂😂
danny_dennwai,"Cat putih Pak, lbh Pak Ganjar bgt gt 😍"
khusni_assalafi,"Ada yg suka warna putih ada yg suka warna hitam,, saran saya karna indonesia itu walau berbeda tetap satu diganti yg separo putih yg separo hitam pak, baru pemimpin yg benar2 adil..😂🤣🤣"
dunemd26,"Pak Ganjar yaa😊😂 bapak jangan lari dari kenyataan pak😁 kalo sudh di kasih kode, maju terus pak👍  masyarakat sekarang semakin bijak menentukan pilihan... & kriteria masyarakat sudah melekat dlm diri bpk..."
masdab_indonesia,Rambut putih mana?? 😂
indonesia01negaraku,"Dengan cukuran, warna rambut berubah dan wajah glowing mas tugiman nampak dua hari lebih muda....😂"
lizamustika33,Yg putih lebih ok pak😊
ekaslvn_,byuuhhh guantengg e rekk😍😍
balimedia123,Upaya untuk menghilangkan barang bukti tertuduh 😂
maridzaps,"Misi pak, boleh endorse Jafra Royal Men ga? ☺️"
bahrul.din_,"Pakde, rambut putih berwibawa, mpunn to mboten usah di ganti ganti ಥ⁠‿⁠ಥ"
johanestberlian,Pak ganjar ke salon rambut mana pak? Sy salah masuk ke salon mobil rambutku njegrak koyok wiper pak 😢
yatidepiu,Bapak Ganjar jd mirip Actor Ari Wihowo👍☺️
dewanom_adnyana,Yah kok jd rambut hitam. Kisi2 pak Jokowi utk presiden berikutnya bs berubah nih pakde Ganjar
ulfianavina,Waduh jd gak kriput n rambut putih lagi dong pak
vannyalley_mc,Wihhhhh 😍😍😍
dwinovitasari234,Jadi mas ganjar😂
graceanastasia.sw,😂😂😂
anasazizan0,Kok dadi ireng rambute pak
harrithoeng,Tiba2 jadi keren . 😂😂 Tp putih lbh keren lo Pak..😂😂😂
diviacita,😍
rosie_prasmudya,Ciri khas se dadi ilang je pak..🙏😊
kevin_sijabat,Wahahahahahahahhahahahahaha
riaangelica7,"Mao hitam, Mao putih, Mao rainbow sklipun Pak Ganjar tetep idola q😍❤️"
info_kejadian_merauke,😂
ari_hasto,saya kira Artis #ariwibowo ... jan mirip tenan Pak Tugiman niki..
ala_santri,Ganteng pak gub 🔥🔥🔥🔥
ratu_meta705,Keren pak keq 25 tahun lebih muda 😀
mr.topic_,Ganteng pisaann nih calon president of NKRI!👏😀
ario_tw,"ntar pilpres, kulo merem coblos njenengan nggih pakde"
yoh_setiono,Kog...habis cukur jadi hitam rambutnya😮😂😂😂😍😍
rubikhadijah,Calon presiden ku
wahyuni_widianti,Lebih estetik ne putih pak 😁
_ngapaknesia_,"Pak, di seneni Pak Jokowi loh mengko. wis di wanti2 ”pilihtlah pemimpin yg rambutnya putih…” eh…malah Pak Ganjar rambut e di cat ireng. di cat abang wae sisan Pak, ben koyo ”pesulap abang” 😂😂😂"
lukmanhakim.12,Pak ganjar punya ciri khas rambut hitam dan glowing.. merendah untuk sat set sat set 👏👏👏
gadiavicenna,Wah dicat ya pak. Gantengnya pol. The next president of Indonesia. Semnagat pak. Sya sekeluarga dukung bapak🤗💪❤
noia_fanisella,Ini foto sebelum mikirin rakyat kan pak✌😁
evabelisima_,Cakep pak 😍😍😍
rindiayudhahs,Ta kirain Ari Wibowo pa 😂😂😂
eppyjozz,Malih ngenomi 😂
xtrememerch,mirip yang di ITM pak 😂
lailayaumil,Oppa😮
d4_ayamakong,"Ko tukeran sama pak ridwan kamil pak rambut, jangan jangan capres dan cawapres nih🔥🔥🔥🔥"
arto_joyo,Tahun berapa pak??😂
mahesa_disti,Pak sampean koyo Baim wong kalo seperti itu 🤣
winartiku.winartiku,Waduuuuh 😄😄😄 bapakku keren
yamardi_honggowidagdo,🔥🔥🔥
jimmy.sulu,Jd beban bgt skr punya rambut putih 😂😂😂
meitaluciani_,Aaaahhh GP kaweee iniiihh 🤣😂
iitsmequeenyyy,Wkwkwkwk bapakkkkkk yaolohhh😂😢 monangiss
dhoniebridal_eo33,Yaowohhhh Mas Tugiman 😍😍😍pesona mu meleleh'kan.... hihihi
jufri_londong,saya yakin foto ini beberapa tahun yang lalu... Waktu rambut masih hitam dan belum ada kerutan ... Krn belum mikirin rakyat😍😍😍 sekarang pusing pikirin rakyatnya yang susah diatur 😂😂😂
to2purbi,Ndak cucok pak .. sdh iconic rambut putihnya
gabriel_onibala,Calon Pak Presiden
lisa_putnarubun97,Masih Pucuk segar Ni Pak😊🙏
pande_warnasara,Sy lebih suka ngliat bpk berambut putih alami
dee.dyahkartikarini,Rambut hitam dan wajah kinclong! Berarti bukan calon pemimpin masa depan 😂🤣
hevi_24,"Nuwun sewu, apakah ini benar penampilan Pak Ganjar Pranowo Yth yang terbaru? Kalau memang benar, Subkhaanallooh, ganteng sekali seperti artis Ari Wibowo 👍😇🙏"
ikbal_rama,Nafsu amat
yogamotomideo,Pak 😂 Sumpah Ngakak... Keinget Postingan Bapak yang ngebiarin rambutnya putih karena kejujuran... becanda ni bapak ?
hamba_allah0o,Assalamu'alaikum warohmatulohi wabarakatuh. Tolong hamba Allah. Anak saya kelaparan ga punya uang bwt bli susu makan. Sya punya anak dua yatim bapaknya dr anak sayya udh meninggal. Saya mohon sedekahnya sdkit seiklasnya. Smoga Allah mengetuk hati hamba Allah utk menolong sesama umat muslim. Kasihan perut anak saya sakit dan ank saya sedang sakit. Tolong bu pak🙏🙏😭😭😥😥
vince_bellasmom,"Rambut putih Berwibawa ,, rambut hitam mirip dia si buaya.. wkwkwkk😂✌🏻"
novintt,org2 malah pgn d miripin. yg aslinya malahh cosplay kelain. merendah untuk meroket. bantu lanjutkan pak @ganjar_pranowo - @erickthohir
husen_ripaie103,Pak kalo boleh usul Pak Prabowo jadi calon presiden sedangkan anda jadi wakilnya @ganjar_pranowo 😍😍
